ruby-0.49	1.4
ruby-0.50	1.8
ruby-0.51	1.0
ruby-0.54	1.2
ruby-0.55	1.8
ruby-0.60	1.6
ruby-0.62	1.8
ruby-0.63	1.2
ruby-0.64	1.0
ruby-0.65	1.2
ruby-0.69	1.2
ruby-0.73	1.2
ruby-0.76	1.6
ruby-0.95	1.4
ruby-1.2	1.2
ruby-1.2.1	1.6
ruby-1.2.2	1.2
ruby-1.2.3	1.2
ruby-1.2.4	2.4
ruby-1.2.5	1.0
ruby-1.2.6	1.6
ruby-1.3	1.2
ruby-1.3.5	1.2
ruby-1.3.6	1.2
ruby-1.3.7	1.6
ruby-1.4.0	1.0
ruby-1.4.1	1.4
ruby-1.4.2	1.2
ruby-1.4.3	1.2
ruby-1.4.4	1.2
ruby-1.4.5	1.4
ruby-1.4.6	1.8
ruby-1.6.0	1.2
ruby-1.6.1	1.2
ruby-1.6.2	1.4
ruby-1.6.3	1.4
ruby-1.6.4	1.6
ruby-1.6.5	1.2
ruby-1.6.6	1.2
ruby-1.6.7	1.4
ruby-1.6.8	1.4
ruby-1.8.0	1.4
ruby-1.8.1	2.2
ruby-1.8.2	1.2
ruby-1.8.3	5.8
ruby-1.8.4	1.4
ruby-1.8.5	1.4
ruby-1.8.6	2.6
ruby-1.8.7	1.4
ruby-2.0.0-p0	3.2
ruby-2.1.0	2.2
ruby-2.1.1	1.8
ruby-2.1.2	2.0
ruby-2.1.3	2.2
ruby-2.1.4	2.2
ruby-2.1.5	2.0
ruby-2.1.6	2.4
ruby-2.1.7	1.6
ruby-2.1.8	1.8
ruby-2.1.9	2.6
ruby-2.1.10	2.4
ruby-2.2.0	1.6
ruby-2.2.1	2.0
ruby-2.2.2	2.2
ruby-2.2.3	2.0
ruby-2.2.4	1.8
ruby-2.2.5	1.8
ruby-2.2.6	1.8
ruby-2.2.7	1.6
ruby-2.2.8	1.8
ruby-2.2.9	2.0
ruby-2.2.10	2.0
ruby-2.3.0	2.0
ruby-2.3.1	2.0
ruby-2.3.2	1.8
ruby-2.3.3	2.2
ruby-2.3.4	1.8
ruby-2.3.5	1.8
ruby-2.3.6	1.6
ruby-2.3.7	1.8
ruby-2.3.8	1.6
ruby-2.4.0	1.8
ruby-2.4.1	1.8
ruby-2.4.2	1.6
ruby-2.4.3	1.8
ruby-2.4.4	1.8
ruby-2.4.5	1.8
ruby-2.4.6	2.0
ruby-2.4.7	2.0
ruby-2.4.9	1.4
ruby-2.4.10	1.8
ruby-2.5.0	1.6
ruby-2.5.1	1.8
ruby-2.5.2	1.8
ruby-2.5.3	2.0
ruby-2.5.4	1.8
ruby-2.5.5	1.8
ruby-2.5.6	2.0
ruby-2.5.7	2.4
ruby-2.5.8	2.2
ruby-2.5.9	1.8
ruby-2.6.0	2.2
ruby-2.6.1	2.2
ruby-2.6.2	2.0
ruby-2.6.3	2.2
ruby-2.6.4	2.4
ruby-2.6.5	2.0
ruby-2.6.6	2.2
ruby-2.6.7	2.0
ruby-2.6.8	2.0
ruby-2.7.0	2.2
ruby-2.7.1	2.4
ruby-2.7.2	2.2
ruby-2.7.3	2.4
ruby-2.7.4	2.4
ruby-3.0.0	2.0
ruby-3.0.1	2.4
ruby-3.0.2	1.6
